Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
988,24671612,29444275,24672428
989,24670816,29268389,24671612
990,24670816,29099010,24670816
991,24670816,28576377,24670816
992,24670058,29192334,24670816
993,24667484,28927811,24670058
994,24670058,28777164,24667484
995,24670816,29487382,24667484
996,24670058,29317940,24667484
997,24667484,29144073,24667484
998,24667484,29023692,24667484
999,24670058,29152142,24667484

Precisao,Condicao_Parada,Tempo,Melhor_Fitness
0.9429712410069871,MAX_GERACAO,4739,24667484

tamanho_populacao,k_individuos_selecao,posicoes_cruzamento,busca_local_profundidade,taxa_busca_local,taxa_cruzamento,taxa_mutacao,taxa_sobrevivencia
100,3,50,0.1,0.8,0.1,0.3
